time,seconds_elapsed,bpm
1781639722071000000,878.545,99
1781639723076000000,879.55,99
1781639724081000000,880.555,99
1781639725087000000,881.561,100
1781639726092000000,882.566,100
1781639727097000000,883.571,100
1781639728102000000,884.5760002441406,100
1781639729107000000,885.581,99
1781639730112000000,886.586,99
1781639731117000000,887.591,99
1781639732123000000,888.597,99
1781639733128000000,889.602,100
1781639734133000000,890.607,100
1781639735139000000,891.613,101
1781639736144000000,892.618,101
1781639737149000000,893.623,101
1781639738154000000,894.6279997558594,101
1781639739159000000,895.633,101
1781639740164000000,896.638,101
1781639741170000000,897.6439997558593,101
1781639742175000000,898.649,101
1781639743181000000,899.655,101
1781639744187000000,900.661,101
1781639745194000000,901.6679997558593,101
1781639746199000000,902.673,101
1781639747205000000,903.679,101
1781639748211000000,904.685,101
1781639749216000000,905.69,101
1781639750222000000,906.6960002441406,101
1781639751228000000,907.702,101
1781639752234000000,908.7079997558594,101
1781639753241000000,909.715,101
1781639754246000000,910.7200002441406,101
1781639755253000000,911.727,101
1781639756258000000,912.7319997558594,101
1781639757264000000,913.738,101
1781639758270000000,914.7440002441406,101
1781639759276000000,915.75,101
1781639760282000000,916.7559997558594,101
1781639761287000000,917.761,101
1781639762293000000,918.767,101
1781639763299000000,919.773,101
1781639764305000000,920.779,102
1781639765311000000,921.785,102
1781639766317000000,922.791,101
1781639767323000000,923.797,101
1781639768328000000,924.802,101
1781639769334000000,925.8080002441407,101
1781639770340000000,926.814,101
1781639771346000000,927.8199997558594,101
1781639772351000000,928.825,101
1781639773357000000,929.831,102
1781639774363000000,930.837,102
1781639775368000000,931.842,102
1781639776374000000,932.8480002441406,102
1781639777380000000,933.854,102
1781639778386000000,934.8599997558593,102
1781639779392000000,935.866,102
1781639780398000000,936.8720002441406,101
1781639781403000000,937.877,101
1781639782410000000,938.8839997558593,101
1781639783416000000,939.89,101
1781639784421000000,940.895,101
1781639785428000000,941.902,100
1781639786434000000,942.9079997558594,100
1781639787440000000,943.914,100
1781639788446000000,944.9200002441406,100
1781639789452000000,945.926,100
